frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
1,3.844,2026-09-16T13:45:55.519492Z,35.4,0,IDLE,OPENING CONTAINER,NONE,System initialized. Please open the box.,16.4,CLOSED,-0.679,-0.246,1.2,-0.51,-0.873,1.587,124.4,153.6,-62.4,0,-0.637,-1.248,2.067,238.6,70.4,461.0,349.2,-0.637,-1.248,2.067,305.3,175.0,394.3,244.7,DOCKED,1,0.622,0,IDLE,1.0,System initialized. Awaiting box opening.
2,3.955,2026-09-16T13:45:55.630735Z,0.3,0,IDLE,GRASPING COMPONENT BOX,NONE,System initialized. Please open the box.,28.8,OPEN,-0.679,-0.246,1.2,-0.661,-1.131,2.059,123.6,153.7,-61.8,0,-0.637,-1.248,2.067,237.6,70.1,461.4,349.6,-0.637,-1.248,2.067,304.7,174.9,394.3,244.8,GRASPED,1,0.12,0,IDLE,1.0,System initialized. Awaiting box opening.
3,4.04,2026-09-16T13:45:55.715349Z,13.8,0,IDLE,GRASPING COMPONENT BOX,NONE,System initialized. Please open the box.,38.2,OPEN,-0.679,-0.246,1.2,-0.672,-1.151,2.094,123.7,153.7,-62.1,0,-0.637,-1.25,2.066,236.7,66.9,461.5,350.1,-0.637,-1.25,2.066,304.2,173.1,394.1,243.9,GRASPED,1,0.108,0,IDLE,1.0,System initialized. Awaiting box opening.
4,4.095,2026-09-16T13:45:55.769813Z,11.8,0,IDLE,GRASPING COMPONENT BOX,NONE,System initialized. Please open the box.,45.2,OPEN,-0.678,-0.245,1.2,-0.675,-1.157,2.106,122.1,152.2,-61.4,0,-0.638,-1.25,2.066,236.1,64.4,461.5,352.5,-0.638,-1.25,2.066,303.7,172.5,393.9,244.5,GRASPED,1,0.108,0,IDLE,1.0,System initialized. Awaiting box opening.
5,4.158,2026-09-16T13:45:55.833228Z,15.8,0,IDLE,GRASPING COMPONENT BOX,NONE,System initialized. Please open the box.,50.3,OPEN,-0.678,-0.246,1.2,-0.676,-1.159,2.112,121.0,151.2,-61.4,0,-0.638,-1.249,2.067,235.2,64.8,461.3,354.1,-0.638,-1.249,2.067,303.0,173.3,393.5,245.6,GRASPED,1,0.107,0,IDLE,1.0,System initialized. Awaiting box opening.
6,4.222,2026-09-16T13:45:55.897026Z,16.1,0,IDLE,GRASPING COMPONENT BOX,NONE,System initialized. Please open the box.,54.0,OPEN,-0.678,-0.245,1.2,-0.677,-1.161,2.114,120.3,150.5,-61.1,0,-0.639,-1.25,2.066,234.5,64.9,461.3,352.0,-0.639,-1.25,2.066,302.6,172.5,393.3,244.3,GRASPED,1,0.108,0,IDLE,1.0,System initialized. Awaiting box opening.
7,4.283,2026-09-16T13:45:55.958779Z,16.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,56.8,OPEN,-0.683,-0.246,1.2,-0.68,-1.161,2.116,127.5,153.6,-61.9,0,-0.639,-1.252,2.065,234.1,61.9,461.8,350.5,-0.639,-1.252,2.065,302.4,170.1,393.5,242.3,GRASPED,1,0.112,0,IDLE,1.0,System initialized. Awaiting box opening.
8,4.355,2026-09-16T13:45:56.030546Z,15.7,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,58.4,OPEN,-0.681,-0.246,1.2,-0.683,-1.162,2.116,129.0,154.1,-63.6,0,-0.638,-1.252,2.065,234.6,58.9,462.2,352.0,-0.638,-1.252,2.065,302.9,168.8,393.9,242.1,GRASPED,1,0.113,0,IDLE,1.0,System initialized. Awaiting box opening.
9,4.42,2026-09-16T13:45:56.095106Z,16.1,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,59.5,OPEN,-0.681,-0.246,1.2,-0.682,-1.163,2.116,129.3,153.7,-63.9,0,-0.638,-1.254,2.064,234.9,54.4,462.8,353.1,-0.638,-1.254,2.064,303.3,166.4,394.4,241.1,GRASPED,1,0.114,0,IDLE,1.0,System initialized. Awaiting box opening.
10,4.487,2026-09-16T13:45:56.162172Z,12.7,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,60.2,OPEN,-0.681,-0.246,1.2,-0.683,-1.163,2.117,129.0,153.8,-64.4,0,-0.638,-1.254,2.064,234.7,54.0,463.2,354.0,-0.638,-1.254,2.064,303.2,166.5,394.6,241.5,GRASPED,1,0.114,0,IDLE,1.0,System initialized. Awaiting box opening.
11,4.573,2026-09-16T13:45:56.248259Z,16.1,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.0,OPEN,-0.683,-0.247,1.2,-0.683,-1.163,2.116,126.7,152.3,-62.3,0,-0.641,-1.254,2.064,234.9,53.1,457.2,354.8,-0.641,-1.254,2.064,301.6,166.2,390.5,241.6,GRASPED,1,0.113,0,IDLE,1.0,System initialized. Awaiting box opening.
12,4.64,2026-09-16T13:45:56.314964Z,10.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.5,OPEN,-0.683,-0.249,1.2,-0.684,-1.165,2.116,126.2,151.9,-62.3,0,-0.64,-1.254,2.064,235.0,53.9,458.3,353.6,-0.64,-1.254,2.064,302.0,166.3,391.3,241.2,GRASPED,1,0.112,0,IDLE,1.0,System initialized. Awaiting box opening.
13,4.702,2026-09-16T13:45:56.377569Z,15.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.4,OPEN,-0.683,-0.249,1.2,-0.683,-1.166,2.115,125.4,152.0,-62.4,0,-0.637,-1.256,2.063,234.3,53.1,464.7,350.0,-0.637,-1.256,2.063,303.4,164.5,395.6,238.7,GRASPED,1,0.114,0,IDLE,1.0,System initialized. Awaiting box opening.
14,4.773,2026-09-16T13:45:56.448453Z,15.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.2,OPEN,-0.683,-0.249,1.2,-0.683,-1.166,2.115,125.5,152.0,-62.4,0,-0.635,-1.259,2.061,234.7,52.4,468.7,344.8,-0.635,-1.259,2.061,304.9,162.0,398.5,235.2,GRASPED,1,0.117,0,IDLE,1.0,System initialized. Awaiting box opening.
15,4.837,2026-09-16T13:45:56.512511Z,15.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,60.6,OPEN,-0.681,-0.25,1.2,-0.682,-1.167,2.115,124.5,151.2,-62.5,0,-0.632,-1.26,2.06,235.1,52.4,474.1,341.7,-0.632,-1.26,2.06,306.8,160.9,402.4,233.2,GRASPED,1,0.119,0,IDLE,1.0,System initialized. Awaiting box opening.
16,4.909,2026-09-16T13:45:56.584523Z,12.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,59.9,OPEN,-0.681,-0.252,1.2,-0.68,-1.168,2.114,123.5,150.1,-62.1,0,-0.629,-1.261,2.06,235.5,52.3,478.8,339.4,-0.629,-1.261,2.06,308.5,160.0,405.8,231.7,GRASPED,1,0.12,0,IDLE,1.0,System initialized. Awaiting box opening.
17,4.974,2026-09-16T13:45:56.649462Z,16.3,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,59.2,OPEN,-0.68,-0.252,1.2,-0.68,-1.169,2.113,123.1,151.0,-62.2,0,-0.628,-1.263,2.059,235.8,50.8,480.4,337.1,-0.628,-1.263,2.059,309.2,158.2,407.0,229.7,APPROACHED,1,0.121,0,IDLE,1.0,System initialized. Awaiting box opening.
18,5.041,2026-09-16T13:45:56.715851Z,16.0,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,58.9,OPEN,-0.68,-0.253,1.2,-0.68,-1.169,2.113,123.5,151.7,-62.8,0,-0.627,-1.266,2.057,236.1,47.8,482.9,333.3,-0.627,-1.266,2.057,310.2,154.8,408.9,226.2,APPROACHED,1,0.124,0,IDLE,1.0,System initialized. Awaiting box opening.
19,5.108,2026-09-16T13:45:56.783716Z,16.0,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,58.4,OPEN,-0.68,-0.253,1.2,-0.68,-1.169,2.113,122.8,151.8,-62.7,0,-0.626,-1.268,2.056,235.7,46.9,484.1,329.9,-0.626,-1.268,2.056,310.2,153.0,409.6,223.8,APPROACHED,1,0.126,0,IDLE,1.0,System initialized. Awaiting box opening.
20,5.181,2026-09-16T13:45:56.856064Z,12.6,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.9,OPEN,-0.679,-0.254,1.2,-0.68,-1.17,2.112,122.5,151.6,-62.9,0,-0.625,-1.268,2.055,235.8,47.5,485.6,327.7,-0.625,-1.268,2.055,310.7,152.6,410.6,222.6,APPROACHED,1,0.126,0,IDLE,1.0,System initialized. Awaiting box opening.
21,5.235,2026-09-16T13:45:56.910744Z,16.2,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.5,OPEN,-0.675,-0.255,1.2,-0.677,-1.171,2.112,117.2,150.2,-62.4,0,-0.625,-1.267,2.056,235.7,47.7,487.3,330.4,-0.625,-1.267,2.056,311.2,153.7,411.8,224.4,APPROACHED,1,0.123,0,IDLE,1.0,System initialized. Awaiting box opening.
22,5.298,2026-09-16T13:45:56.973622Z,16.1,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.3,OPEN,-0.675,-0.255,1.2,-0.673,-1.171,2.112,117.5,150.2,-62.5,0,-0.625,-1.269,2.055,235.4,46.1,487.4,327.9,-0.625,-1.269,2.055,311.0,151.7,411.8,222.2,APPROACHED,1,0.124,0,IDLE,1.0,System initialized. Awaiting box opening.
23,5.362,2026-09-16T13:45:57.037353Z,15.8,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.3,OPEN,-0.676,-0.253,1.2,-0.674,-1.17,2.113,118.2,150.2,-62.0,0,-0.625,-1.271,2.054,235.2,45.4,487.2,324.0,-0.625,-1.271,2.054,310.8,149.8,411.6,219.5,APPROACHED,1,0.127,0,IDLE,1.0,System initialized. Awaiting box opening.
24,5.434,2026-09-16T13:45:57.109397Z,15.9,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.3,OPEN,-0.679,-0.254,1.2,-0.676,-1.169,2.113,126.4,153.5,-65.2,0,-0.625,-1.271,2.054,234.8,46.7,487.0,321.9,-0.625,-1.271,2.054,310.5,149.9,411.3,218.7,APPROACHED,1,0.129,0,IDLE,1.0,System initialized. Awaiting box opening.
25,5.523,2026-09-16T13:45:57.197861Z,12.8,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.2,OPEN,-0.679,-0.253,1.2,-0.679,-1.169,2.113,126.3,153.3,-65.1,0,-0.626,-1.27,2.054,234.1,48.4,486.1,322.4,-0.626,-1.27,2.054,309.7,151.2,410.5,219.7,APPROACHED,1,0.128,0,IDLE,1.0,System initialized. Awaiting box opening.
26,5.589,2026-09-16T13:45:57.264324Z,12.7,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.5,OPEN,-0.679,-0.252,1.2,-0.679,-1.168,2.114,122.8,152.5,-63.2,0,-0.625,-1.27,2.055,233.9,46.7,487.3,325.8,-0.625,-1.27,2.055,309.9,151.4,411.3,221.2,APPROACHED,1,0.129,0,IDLE,1.0,System initialized. Awaiting box opening.
27,5.656,2026-09-16T13:45:57.331205Z,12.9,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.5,OPEN,-0.68,-0.253,1.2,-0.679,-1.169,2.113,122.2,151.9,-62.5,0,-0.625,-1.267,2.056,233.8,51.9,487.8,327.2,-0.625,-1.267,2.056,310.0,155.1,411.6,223.9,APPROACHED,1,0.126,0,IDLE,1.0,System initialized. Awaiting box opening.
28,5.723,2026-09-16T13:45:57.398381Z,15.9,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.5,OPEN,-0.679,-0.252,1.2,-0.679,-1.169,2.113,121.8,150.9,-62.0,0,-0.625,-1.264,2.058,233.9,55.4,489.0,329.4,-0.625,-1.264,2.058,310.5,158.2,412.5,226.7,APPROACHED,1,0.123,0,IDLE,1.0,System initialized. Awaiting box opening.
29,5.789,2026-09-16T13:45:57.463896Z,16.1,1,BOX_OPENED,APPROACHING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.7,OPEN,-0.679,-0.251,1.2,-0.679,-1.168,2.113,123.7,151.4,-62.5,0,-0.625,-1.262,2.059,232.9,55.8,489.8,334.0,-0.625,-1.262,2.059,310.0,160.1,412.7,229.7,APPROACHED,1,0.121,0,IDLE,1.0,System initialized. Awaiting box opening.
30,5.851,2026-09-16T13:45:57.526202Z,16.2,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,57.9,OPEN,-0.68,-0.25,1.2,-0.679,-1.167,2.114,121.8,150.2,-61.5,0,-0.626,-1.259,2.061,232.0,57.7,488.6,338.1,-0.626,-1.259,2.061,309.0,162.8,411.6,232.9,GRASPED,1,0.119,0,IDLE,1.0,System initialized. Awaiting box opening.
31,5.926,2026-09-16T13:45:57.601313Z,12.5,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,58.1,OPEN,-0.681,-0.248,1.2,-0.68,-1.166,2.114,122.2,151.0,-61.6,0,-0.627,-1.257,2.062,230.4,58.7,488.7,342.8,-0.627,-1.257,2.062,307.9,165.3,411.2,236.3,GRASPED,1,0.117,0,IDLE,1.0,System initialized. Awaiting box opening.
32,5.99,2026-09-16T13:45:57.665728Z,15.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,58.4,OPEN,-0.681,-0.25,1.2,-0.681,-1.166,2.114,123.2,152.1,-62.1,0,-0.626,-1.255,2.063,231.0,58.5,488.4,346.0,-0.626,-1.255,2.063,308.2,166.3,411.2,238.2,GRASPED,1,0.116,0,IDLE,1.0,System initialized. Awaiting box opening.
33,6.067,2026-09-16T13:45:57.742775Z,16.3,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,58.6,OPEN,-0.681,-0.25,1.2,-0.681,-1.167,2.114,123.3,152.8,-61.8,0,-0.626,-1.253,2.064,231.2,59.2,488.7,349.4,-0.626,-1.253,2.064,308.5,168.0,411.5,240.6,GRASPED,1,0.113,0,IDLE,1.0,System initialized. Awaiting box opening.
34,6.132,2026-09-16T13:45:57.806791Z,12.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,58.8,OPEN,-0.681,-0.25,1.2,-0.681,-1.167,2.114,121.8,152.3,-61.0,0,-0.627,-1.252,2.065,231.0,59.7,487.4,351.5,-0.627,-1.252,2.065,307.9,169.1,410.4,242.1,GRASPED,1,0.112,0,IDLE,1.0,System initialized. Awaiting box opening.
35,6.194,2026-09-16T13:45:57.869314Z,15.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,59.0,OPEN,-0.681,-0.25,1.2,-0.681,-1.167,2.114,121.5,152.5,-61.1,0,-0.628,-1.252,2.065,231.4,61.7,485.7,350.5,-0.628,-1.252,2.065,307.7,170.0,409.4,242.2,GRASPED,1,0.111,0,IDLE,1.0,System initialized. Awaiting box opening.
36,6.279,2026-09-16T13:45:57.954165Z,15.7,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,59.4,OPEN,-0.68,-0.251,1.2,-0.68,-1.167,2.114,120.9,152.6,-61.0,0,-0.628,-1.252,2.065,232.0,62.1,484.8,349.0,-0.628,-1.252,2.065,307.9,169.7,409.0,241.4,GRASPED,1,0.112,0,IDLE,1.0,System initialized. Awaiting box opening.
37,6.361,2026-09-16T13:45:58.036009Z,10.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,59.8,OPEN,-0.68,-0.25,1.2,-0.68,-1.167,2.114,121.5,153.4,-61.5,0,-0.628,-1.252,2.065,232.5,61.8,484.6,349.4,-0.628,-1.252,2.065,308.2,169.7,409.0,241.6,GRASPED,1,0.112,0,IDLE,1.0,System initialized. Awaiting box opening.
38,6.423,2026-09-16T13:45:58.098772Z,12.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,60.4,OPEN,-0.679,-0.25,1.2,-0.68,-1.167,2.114,122.1,153.4,-61.6,0,-0.627,-1.252,2.065,233.5,62.0,484.7,348.8,-0.627,-1.252,2.065,308.8,169.5,409.3,241.3,GRASPED,1,0.112,0,IDLE,1.0,System initialized. Awaiting box opening.
39,6.484,2026-09-16T13:45:58.159528Z,16.1,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,60.8,OPEN,-0.678,-0.25,1.2,-0.679,-1.167,2.114,121.3,152.8,-61.4,0,-0.627,-1.25,2.066,233.5,65.9,484.1,350.3,-0.627,-1.25,2.066,308.7,172.5,408.9,243.6,GRASPED,1,0.109,0,IDLE,1.0,System initialized. Awaiting box opening.
40,6.546,2026-09-16T13:45:58.221551Z,16.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.1,OPEN,-0.678,-0.248,1.2,-0.678,-1.166,2.115,120.9,152.5,-61.3,0,-0.627,-1.249,2.067,233.1,66.6,484.5,352.0,-0.627,-1.249,2.067,308.5,173.6,409.1,244.9,GRASPED,1,0.109,0,IDLE,1.0,System initialized. Awaiting box opening.
41,6.627,2026-09-16T13:45:58.301835Z,15.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.2,OPEN,-0.677,-0.247,1.2,-0.677,-1.164,2.116,120.4,152.0,-61.4,0,-0.627,-1.249,2.067,232.9,65.5,485.8,353.5,-0.627,-1.249,2.067,308.8,173.5,409.9,245.5,GRASPED,1,0.11,0,IDLE,1.0,System initialized. Awaiting box opening.
42,6.702,2026-09-16T13:45:58.377099Z,12.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.6,OPEN,-0.677,-0.248,1.2,-0.677,-1.164,2.116,119.7,151.1,-60.9,0,-0.626,-1.25,2.066,233.1,62.8,487.1,354.0,-0.626,-1.25,2.066,309.3,172.0,410.9,244.8,GRASPED,1,0.111,0,IDLE,1.0,System initialized. Awaiting box opening.
43,6.768,2026-09-16T13:45:58.443441Z,12.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,61.9,OPEN,-0.677,-0.25,1.2,-0.677,-1.166,2.115,119.5,151.0,-60.9,0,-0.626,-1.249,2.066,232.9,61.8,487.2,355.4,-0.626,-1.249,2.066,309.2,171.9,410.9,245.3,GRASPED,1,0.109,0,IDLE,1.0,System initialized. Awaiting box opening.
44,6.831,2026-09-16T13:45:58.505955Z,15.7,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,62.1,OPEN,-0.677,-0.251,1.2,-0.677,-1.166,2.114,119.2,151.1,-60.8,0,-0.626,-1.25,2.066,232.7,63.5,486.7,352.7,-0.626,-1.25,2.066,308.9,172.0,410.5,244.3,GRASPED,1,0.109,0,IDLE,1.0,System initialized. Awaiting box opening.
45,6.893,2026-09-16T13:45:58.568712Z,16.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,62.4,OPEN,-0.676,-0.252,1.2,-0.677,-1.167,2.114,117.6,151.0,-60.7,0,-0.627,-1.252,2.065,232.4,61.9,486.3,350.7,-0.627,-1.252,2.065,308.6,170.2,410.1,242.4,GRASPED,1,0.109,0,IDLE,1.0,System initialized. Awaiting box opening.
46,7.004,2026-09-16T13:45:58.679022Z,9.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,62.6,OPEN,-0.677,-0.253,1.2,-0.676,-1.169,2.113,117.0,150.8,-60.5,0,-0.627,-1.252,2.065,231.7,60.7,485.9,350.3,-0.627,-1.252,2.065,307.9,169.3,409.6,241.7,GRASPED,1,0.108,0,IDLE,1.0,System initialized. Awaiting box opening.
47,7.066,2026-09-16T13:45:58.740790Z,16.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,62.6,OPEN,-0.676,-0.254,1.2,-0.677,-1.169,2.113,116.9,151.2,-61.0,0,-0.628,-1.252,2.065,231.6,63.5,485.2,348.5,-0.628,-1.252,2.065,307.7,170.4,409.1,241.6,GRASPED,1,0.107,0,IDLE,1.0,System initialized. Awaiting box opening.
48,7.144,2026-09-16T13:45:58.819372Z,16.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,62.9,OPEN,-0.671,-0.257,1.2,-0.674,-1.171,2.112,107.7,149.0,-60.5,0,-0.628,-1.253,2.064,230.6,62.2,484.9,347.4,-0.628,-1.253,2.064,306.9,169.2,408.6,240.5,GRASPED,1,0.105,0,IDLE,1.0,System initialized. Awaiting box opening.
49,7.202,2026-09-16T13:45:58.877288Z,12.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.1,OPEN,-0.677,-0.257,1.2,-0.674,-1.173,2.111,114.7,151.3,-61.1,0,-0.63,-1.254,2.064,228.9,57.7,484.3,348.8,-0.63,-1.254,2.064,305.5,166.9,407.7,239.7,GRASPED,1,0.104,0,IDLE,1.0,System initialized. Awaiting box opening.
50,7.264,2026-09-16T13:45:58.939702Z,16.2,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.2,OPEN,-0.678,-0.258,1.2,-0.681,-1.173,2.111,116.9,150.8,-62.3,0,-0.63,-1.253,2.064,228.8,60.4,483.8,348.1,-0.63,-1.253,2.064,305.3,168.3,407.3,240.2,GRASPED,1,0.106,0,IDLE,1.0,System initialized. Awaiting box opening.
51,7.331,2026-09-16T13:45:59.005855Z,16.1,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.2,OPEN,-0.678,-0.259,1.2,-0.682,-1.173,2.11,117.2,151.6,-62.5,0,-0.63,-1.253,2.064,228.1,61.1,484.0,348.1,-0.63,-1.253,2.064,304.8,168.7,407.2,240.5,GRASPED,1,0.106,0,IDLE,1.0,System initialized. Awaiting box opening.
52,7.399,2026-09-16T13:45:59.074315Z,16.2,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.5,OPEN,-0.679,-0.261,1.2,-0.683,-1.174,2.109,116.1,151.3,-62.2,0,-0.63,-1.255,2.063,228.1,57.3,483.5,347.9,-0.63,-1.255,2.063,304.7,166.3,406.9,238.9,GRASPED,1,0.106,0,IDLE,1.0,System initialized. Awaiting box opening.
53,7.463,2026-09-16T13:45:59.138565Z,15.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.6,OPEN,-0.679,-0.263,1.2,-0.681,-1.176,2.108,115.3,150.5,-62.0,0,-0.63,-1.254,2.064,227.9,57.2,484.7,350.2,-0.63,-1.254,2.064,304.9,167.1,407.7,240.3,GRASPED,1,0.103,0,IDLE,1.0,System initialized. Awaiting box opening.
54,7.532,2026-09-16T13:45:59.207234Z,12.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.6,OPEN,-0.679,-0.265,1.2,-0.68,-1.178,2.108,112.0,150.9,-60.6,0,-0.63,-1.253,2.064,228.0,60.9,484.5,348.9,-0.63,-1.253,2.064,305.0,168.9,407.5,240.9,GRASPED,1,0.1,0,IDLE,1.0,System initialized. Awaiting box opening.
55,7.594,2026-09-16T13:45:59.268797Z,15.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.7,OPEN,-0.68,-0.264,1.2,-0.68,-1.178,2.108,115.7,151.1,-62.0,0,-0.63,-1.255,2.063,228.7,59.5,484.4,346.2,-0.63,-1.255,2.063,305.4,167.0,407.7,238.7,GRASPED,1,0.102,0,IDLE,1.0,System initialized. Awaiting box opening.
56,7.656,2026-09-16T13:45:59.331114Z,15.9,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.8,OPEN,-0.681,-0.263,1.2,-0.681,-1.176,2.109,115.0,150.8,-61.8,0,-0.629,-1.254,2.064,229.3,61.2,484.4,346.5,-0.629,-1.254,2.064,305.8,168.2,407.9,239.5,GRASPED,1,0.103,0,IDLE,1.0,System initialized. Awaiting box opening.
57,7.723,2026-09-16T13:45:59.397897Z,16.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.7,OPEN,-0.681,-0.263,1.2,-0.682,-1.176,2.109,115.3,151.3,-62.2,0,-0.629,-1.252,2.065,229.7,65.3,483.9,346.8,-0.629,-1.252,2.065,306.0,170.9,407.7,241.2,GRASPED,1,0.102,0,IDLE,1.0,System initialized. Awaiting box opening.
58,7.796,2026-09-16T13:45:59.471021Z,16.4,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.5,OPEN,-0.683,-0.265,1.2,-0.682,-1.177,2.108,116.2,150.1,-62.2,0,-0.629,-1.251,2.065,229.8,66.7,484.0,346.1,-0.629,-1.251,2.065,306.0,171.5,407.7,241.3,GRASPED,1,0.101,0,IDLE,1.0,System initialized. Awaiting box opening.
59,7.868,2026-09-16T13:45:59.543310Z,12.8,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,63.3,OPEN,-0.684,-0.264,1.2,-0.684,-1.177,2.108,116.6,150.6,-62.4,0,-0.629,-1.253,2.065,230.1,66.4,484.4,344.1,-0.629,-1.253,2.065,306.4,170.5,408.1,240.0,GRASPED,1,0.103,0,IDLE,1.0,System initialized. Awaiting box opening.
60,7.937,2026-09-16T13:45:59.611894Z,13.0,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,62.9,OPEN,-0.686,-0.264,1.2,-0.684,-1.176,2.108,118.2,150.2,-62.4,0,-0.628,-1.25,2.066,231.6,71.4,483.9,343.9,-0.628,-1.25,2.066,307.3,173.6,408.2,241.7,GRASPED,1,0.102,0,IDLE,1.0,System initialized. Awaiting box opening.
61,8.018,2026-09-16T13:45:59.692936Z,12.6,1,BOX_OPENED,GRASPING COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,62.6,OPEN,-0.688,-0.263,1.2,-0.687,-1.176,2.108,120.0,150.1,-62.1,0,-0.628,-1.249,2.066,232.3,72.9,483.4,344.5,-0.628,-1.249,2.066,307.6,174.8,408.1,242.7,GRASPED,1,0.103,0,IDLE,1.0,System initialized. Awaiting box opening.
